21015	Promocao de Polcticas de Igualdade e de Direitos das Mulheres		2016
10318	Desenvolvimento do Sistema de Gestco de Pessoas - SIGEPE.gov		2038
2230	Gestco da Documentacao e Disseminacao de Informacaes		2038
21381	Aquisicao de Alimentos da Agricultura Familiar - PAA	PAA	2069
6147	Cooperacao Internacional em Cicncia, Tecnologia e Inovacao		2021
21332	Formacao Especializada para o Setor Nuclear		2059
1151	Assistcncia Tccnica para Gestco dos Projetos de Modernizacao da Gestco Administrativa e Fiscal dos Municcpios		2110
202534	Estudos e Pesquisas em Matcria Fazendcria		2038
20130	Atencao Especializada em Sacde Mental	MENTAL	2015
4262	Defesa do Interesse Pcblico no Processo Judicicrio - Ministcrio Pcblico do Trabalho		581
1151329	PROJETO COMUNIDADE INDIGENA AVAcCANOEIRO		151
1151312	PROGRAMA DE DESENVOLVIMENTO COM. INDIGENA SARARE		151
8890	Informacaes e Estudos do Setor Mineral		2041
2274	Assistcncia Tccnica aos Regimes Prcprios de Previdcncia		2061
4295	Atencao aos Pacientes Portadores de Doencas Hematolcgicas	Sangue	2015
8305	Atencao de Refercncia e Pesquisa Clcnica em Patologias de Alta Complexidade da Mulher, da Crianca e do Adolescente e em Doencas Infecciosas		2015
5516	Confercncia Nacional de Sacde		2015
8755	Aperfeicoamento, Avaliacao e Desenvolvimento de Acaes e Servicos Especializados em Cardiologia-INC	Cardiologia	2015
2907	Fiscalizacao da Exploracao da Infraestrutura Rodovicria		2075
21368	Relacaes com os Usucrios de Servicos de Telecomunicacaes		2025
202231	Producao e Difusco de Conhecimento na crea Cultural		2027
20268	Implementacao da Agenda Ambiental na Administracao Pcblica - A3P		2038
202611	Planejamento, Gestco e Controle das Concessces Florestais		2036
4909	Funcionamento de Cursos de Pcs-Graduacao em Botcnica e Meio Ambiente		2032
20200	Concessco de Autorizacao para Demandas de Licenciamento Ambiental que afetam Unidades de Conservacao Federais e suas zonas de amortecimento		2045
202817	Desenvolvimento de Atividades e Apoio a Projetos de Esporte, Educacao, Lazer , Inclusco Social e Legado Social		2035
20128	Preparacao e Organizacao dos Jogos Olcmpicos e Paraolcmpicos Rio 2016		2035
20219	Capacitacao Profissional da Aeroncutica		2058
14366	Implantacao do Sistema Integrado de Protecao de Estruturas Estratcgicas Terrestres (PROTEGER)		2058
15112	Obtencao de Sistema de Defesa Antiacrea		2058
21582	Graduacao e Pcs-Graduacao no Instituto Militar de Engenharia		2058
2518	Apoio c Pesquisa e ao Monitoramento Oceanogrcfico e Climatolcgico da Amazcnia Azul		2046
14134	Construcao do Canal do Sertco Pernambucano no Estado do Pernambuco		2051
1692	Implantacao do Percmetro de Irrigacao Salitre com 24.504,90 ha no Estado da Bahia	Percmetro de Irrigacao	2013
21231	Implementacao da Criacao Intensiva de Peixes em Rios, Grandes Reservatcrios e Canais de Percmetros de Irrigacao		2052
141815	Construcao da Barragem Ingazeira, no Estado de Pernambuco		2051
5900	Integracao do Rio Sco Francisco com as Bacias dos Rios Jaguaribe, Piranhas-Acu e Apodi (Eixo Norte)		2051
12064	Implantacao da Adutora Pajec nos Estados de Pernambuco e Paracba	Construcao de Adutoras	2051
21325	Assistcncia Tccnica e Extensco Rural para o Produtor Rural		2014
20334	Fomento a Estudos, Projetos e Empreendimentos que visem c Mitigacao e c Adaptacao c Mudanca do Clima		2050
20359	Monitoramento da Cobertura da Terra e do Risco de Queimadas e Inccndios Florestais (INPE)		2036
203317	Julgamento de Causas e Gestco Administrativa na Justica Eleitoral		570
8730	Ampliacao da Resolutividade da Sacde Bucal na Atencao Bcsica e Especializada	BUCAL	2015
2320	Manutencao do Sistema Integrado de Educacao e Valorizacao Profissional		2070
203021	Reestruturacao e Modernizacao de Instituicaes Hospitalares Federais		2032
8858	Valorizacao de Profissionais e Operadores de Seguranca Pcblica		2070
15520	Aprimoramento da Infraestrutura e Modernizacao do Sistema Criminal e Penitencicrio		2070
20159	Apoio a Iniciativas de Uso Produtivo de Energia Elctrica		2033
20189	Informacaes de Alerta de Cheias e Inundacaes		2040
2587	Servicos de Ouvidoria aos Usucrios da Previdcncia Social		2061
20194	Operacao do Canal Sacde		2015
201512	Piso de Atencao Bcsica Varicvel - Sacde da Famclia	PAB Varicvel - PSF	2015
20261	Iniciativas para Implementacao da Polctica Nacional sobre Mudanca do Clima		2050
203522	Articulacao para a Implementacao de Polcticas Pcblicas para o Desenvolvimento Sustentcvel		2045
2976	Conservacao e Uso Sustentcvel de Espccies Ameacadas de Extincao		2018
6329	Monitoramento e Controle do Desmatamento e dos Inccndios Florestais		2036
202113	Pesquisa e Desenvolvimento no Setor Aeroespacial		2058
142411	Construcao, Reforma e Reaparelhamento das Infraestruturas Aeroncutica Civil e Aeroportucria de Interesse Federal		2017
2012	Auxclio-Alimentacao aos Servidores Civis, Empregados e Militares	Auxclio-Alimentacao	2108
121617	Integracao do Rio Sco Francisco com as Bacias do Nordeste Setentrional (Eixo Leste)	Projeto Sco Francisco	2051
15731	Desenvolvimento e implementacao do Sistema de Gerenciamento da Amazcnia Azul (SisGAAz)		2058
5308	Construcao da Barragem Jequitac no Estado de Minas Gerais		2051
6702	Apoio a Projetos e Eventos de Educacao, Divulgacao e Popularizacao da Cicncia, Tecnologia e Inovacao		2021
201518	Incentivo Financeiro aos Estados, Distrito Federal e Municcpios para a Vigilcncia em Sacde	Vigilcncia em Sacde	2015
21331	Apoio a Iniciativas de Valorizacao da Diversidade, de Promocao dos Direitos Humanos e de Inclusco		2030
14247	Fomento a Contecdos Digitais Criativos		2025
2784	Educacao Alimentar e Nutricional		2069
4396	Avaliacao de Distritos Mineiros		2041
20126	Preservacao e Difusco do Acervo Museolcgico do Instituto de Pesquisas Jardim Botcnico do Rio de Janeiro		2021
203518	Manutencao de Trechos Rodovicrios na Regico Sudeste		2075
15627	Obtencao de Meios da Marinha		2058
1393	Implantacao da Usina de Enriquecimento de Urcnio com Unidade Tecnolcgica de Separacao Isotcpica		2059
202121	Auxclios c Navegacao e Fiscalizacao da Navegacao Aquavicria		2058
8172	Coordenacao e Fortalecimento do Sistema Nacional de Protecao e Defesa Civil		2040
72966	Apoio a Projetos de Desenvolvimento Sustentcvel Local Integrado		2029
6215	Funcionamento do Conselho de Desenvolvimento Econcmico e Social		2101
122022	Modernizacao da Gestco do Patrimcnio Imobilicrio da Unico		2125
21035	Promocao e Fortalecimento da Agricultura Familiar		2012
2997	Fomento a Projetos Institucionais para Pesquisa no Setor de Sacde (CT-Sacde)		2021
203019	Producao, Aquisicao e Distribuicao de Livros e Materiais Didcticos e Pedagcgicos para Educacao Bcsica		2030
2994	Assistcncia ao Estudante da Educacao Profissional e Tecnolcgica	PRONATEC	2031
4264	Defesa do Interesse Pcblico no Processo Judicicrio - Ministcrio Pcblico Federal		581
21023	Apoio ao Desenvolvimento Sustentcvel das Comunidades Quilombolas, Povos Indcgenas e Povos e Comunidades Tradicionais		2034
8426	Desimobilizacao de Imcveis Nco-operacionais do INSS		2061
202325	Manutencao e Funcionamento do Programa Farmccia Popular do Brasil pelo Sistema de Co-pagamento		2015
21334	Gestco de Polcticas de Meio Ambiente		2124
202315	Preparacao de Atletas e Capacitacao de Recursos Humanos para o Esporte de Alto Rendimento		2035
2452	Adequacao da Infraestrutura dos Pelotces Especiais de Fronteira da Regico do Calha Norte		2058
143118	Reconstrucao da Estacao Antcrtica Comandante Ferraz		2046
202136	Servicos Mcdico-Hospitalares do Hospital das Forcas Armadas		2108
1851	Implantacao de Obras de Infraestrutura Hcdrica	Obras de Infra-estrutura Hcdrica	2051
21335	Coordenacao e Acompanhamento de Projetos Especiais de Modernizacao da Gestco Pcblica		2038
202016	Apoio a projetos de pesquisa e capacitacao de recursos humanos nas fases da Cadeia Produtiva da Pesca		2052
21027	Assistcncia Tccnica e Extensco Rural para Agricultura Familiar		2012
20292	Fomento c Pesquisa e Desenvolvimento de Tecnologias Alternativas Regionalizadas, com vistas c Sustentabilidade dos Servicos e Acaes de Sacde Ambiental		2015
8252	Educacao Profissional e Tecnolcgica a Distcncia	PRONATEC	2031
1151316	PROJETO COMPANHIA VALE DO RIO DOCE c CVRD		151
1151131	PROJETO C.I. AVA-CANOEIRO - ROYALTIES - GO		151
20188	Monitoramento das Acaes de Comercializacao de Energia e da Polctica Tarifcria		2033
131235	Construcao do Centro de Pesquisa e Desenvolvimento Tecnolcgico em Belo Horizonte/MG		2055
203525	Formulacao e Gerenciamento da Polctica Nacional de Recursos Hcdricos		2026
202526	Formacao e Capacitacao de Profissionais da Aviacao Civil		2017
20259	Adequacao de Organizacaes Militares da Aeroncutica		2058
7441	Construcao de Trecho Rodovicrio - Jerumenha - Bertolcnia - Eliseu Martins - na BR-135/PI		2075
103031	Implantacao, Ampliacao ou Melhoria de Sistemas Pcblicos de Esgotamento Sanitcrio em Municcpios das Bacias do Sco Francisco e Parnacba	Saneamento Pcblico	2068
11614	Abastecimento Pcblico de cgua em Comunidades Ribeirinhas do Rio Sco Francisco - cgua para Todos	Abastecimento Pcblico de cgua	2068
8062	Capacitacao de Recursos Humanos para Projetos de Infraestrutura Hcdrica		2051
